ID_Cliente,Evasao,Genero,Eh_Idoso,Tem_Parceiro,Tem_Dependentes,Tempo_Contrato,Servico_Telefone,Linhas_Multiplas,Servico_Internet,Adiconal_Seguranca,Adicional_Backup,Adiconal_Protecao,Adicional_Suporte,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Valor_Dia,Conta_Digital,Metodo_Pagamento,Valor_Mensal,Valor_Total
8917-SZTTJ,Não,Masculino,Não,Sim,Sim,60,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.65,Não,Cartão de crédito (automática),19.65,1161.75
8919-FYFQZ,Sim,Masculino,Sim,Sim,Não,44,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Não,Não,Não,Mensal,1.01,Sim,Cheque eletrônico,30.35,1359.7
8920-NAVAY,Não,Masculino,Sim,Não,Não,62,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Anual,3.69,Sim,Tranferência bancária (automática),110.75,7053.35
8922-LIEGH,Sim,Feminino,Sim,Não,Não,25,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Mensal,2.99,Sim,Cheque eletrônico,89.7,2187.55
8922-NPKBJ,Não,Masculino,Não,Sim,Sim,42,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.64,Não,Cheque,19.35,867.3
8929-KSWIH,Não,Masculino,Não,Não,Não,25,Sim,Não,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Bianual,3.31,Não,Tranferência bancária (automática),99.3,2513.5
8930-XOTDP,Não,Feminino,Não,Sim,Sim,18,Sim,Não,DSL,Não,Não,Não,Não,Sim,Não,Mensal,1.86,Não,Cheque,55.95,1082.8
8931-GJJIQ,Sim,Feminino,Não,Não,Não,9,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,2.78,Sim,Cheque eletrônico,83.3,803.3
8932-CZHRQ,Não,Masculino,Não,Não,Não,68,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Sim,Anual,2.56,Não,Cartão de crédito (automática),76.75,5233.25
8937-RDTHP,Sim,Masculino,Não,Não,Não,1,Sim,Não,Fibra Óptica,Sim,Não,Não,Não,Não,Sim,Mensal,2.82,Sim,Cheque,84.6,84.6
8938-UMKPI,Sim,Feminino,Não,Não,Não,47,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,3.55,Sim,Cheque eletrônico,106.4,5127.95
8942-DBMHZ,Não,Masculino,Não,Não,Não,12,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.68,Não,Cheque,20.45,255.35
8943-URTMR,Sim,Feminino,Não,Não,Não,2,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mensal,2.66,Sim,Cheque,79.65,152.7
8944-AILEF,Não,Masculino,Não,Sim,Não,15,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.65,Sim,Cartão de crédito (automática),19.45,340.85
8945-GRKHX,Sim,Feminino,Não,Não,Sim,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,2.62,Não,Cheque eletrônico,78.65,78.65
8945-MUQUF,Sim,Masculino,Não,Não,Não,51,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Sim,Não,Anual,3.16,Sim,Cheque eletrônico,94.8,4837.6
8946-BFWSG,Não,Masculino,Não,Sim,Sim,63,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.84,Não,Cheque,25.25,1573.05
8947-YRTDV,Não,Masculino,Não,Sim,Sim,32,Sim,Não,Fibra Óptica,Sim,Sim,Sim,Não,Não,Sim,Anual,3.16,Não,Cheque,94.8,3131.55
8949-JTMAY,Sim,Feminino,Não,Não,Não,29,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,3.29,Sim,Cartão de crédito (automática),98.6,2933.2
8950-MTZNV,Não,Masculino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.5,Sim,Cheque,44.95,44.95
8952-WCVCD,Não,Feminino,Não,Sim,Não,41,Sim,Não,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,Anual,3.48,Sim,Tranferência bancária (automática),104.45,4162.05
8957-THMOA,Não,Feminino,Não,Não,Sim,50,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.67,Não,Cartão de crédito (automática),20.15,970.85
8958-JPTRR,Não,Feminino,Não,Sim,Não,56,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.81,Não,Cheque eletrônico,24.3,1261.7
8961-QDZZJ,Não,Feminino,Não,Sim,Sim,57,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Anual,3.17,Sim,Cheque eletrônico,95.0,5535.8
8963-JLGJT,Não,Masculino,Não,Não,Sim,3,Sim,Não,DSL,Sim,Não,Sim,Não,Não,Não,Mensal,1.86,Não,Cheque,55.9,157.55
8963-MQVYN,Não,Feminino,Não,Não,Sim,22,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.68,Sim,Cheque eletrônico,20.55,469.85
8966-KZXXA,Não,Masculino,Não,Sim,Sim,36,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.84,Não,Cartão de crédito (automática),25.1,930.95
8966-OIQHG,Não,Feminino,Não,Sim,Sim,22,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.69,Não,Tranferência bancária (automática),20.75,452.35
8966-SNIZF,Não,Feminino,Não,Sim,Não,70,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.65,Não,Tranferência bancária (automática),19.45,1303.5
8967-SZQAS,Não,Feminino,Não,Não,Não,14,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,1.68,Não,Cheque eletrônico,50.45,765.45
8969-PRHFK,Não,Masculino,Não,Não,Não,18,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.65,Não,Cheque,19.65,411.25
8970-ANWXO,Não,Feminino,Não,Não,Não,23,Sim,Sim,DSL,Não,Não,Não,Sim,Sim,Sim,Anual,2.46,Sim,Cheque,73.75,1756.6
8972-HJWNV,Sim,Feminino,Sim,Sim,Não,7,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,2.82,Sim,Cheque eletrônico,84.55,646.85
8974-OVACP,Não,Feminino,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.67,Não,Cheque,20.15,20.15
8975-SKGRX,Não,Masculino,Não,Sim,Não,71,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,3.87,Sim,Tranferência bancária (automática),116.1,8310.55
8976-OQHGT,Sim,Feminino,Não,Sim,Sim,4,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,1.88,Não,Cheque,56.5,235.1
8979-CAMGB,Não,Masculino,Sim,Não,Não,64,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Anual,3.4,Não,Cheque eletrônico,102.1,6688.1
8980-WQFWL,Não,Feminino,Não,Não,Não,35,Sim,Não,DSL,Não,Não,Sim,Não,Não,Sim,Mensal,2.07,Sim,Cheque eletrônico,62.1,2096.1
8981-FJGLA,Não,Masculino,Não,Não,Sim,11,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Mensal,2.6,Sim,Cheque,78.0,851.8
8982-NHAVY,Não,Masculino,Não,Não,Não,27,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Anual,3.35,Sim,Tranferência bancária (automática),100.5,2673.45
8984-EYLLL,Não,Masculino,Não,Sim,Não,64,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Bianual,3.51,Sim,Cheque eletrônico,105.25,6823.4
8984-HPEMB,Não,Feminino,Não,Não,Não,71,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,3.96,Sim,Cheque eletrônico,118.65,8477.6
8985-OOPOS,Não,Feminino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,Anual,2.47,Não,Cartão de crédito (automática),74.1,74.1
8988-ECPJR,Sim,Feminino,Sim,Sim,Sim,34,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,2.65,Sim,Cheque,79.6,2718.3
8990-YOZLV,Não,Feminino,Não,Não,Não,69,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Bianual,2.23,Sim,Cheque,66.9,4577.9
8990-ZXLSU,Não,Feminino,Não,Não,Não,9,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.3,Não,Cheque eletrônico,69.05,651.5
8992-CEUEN,Não,Feminino,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.63,Não,Cheque eletrônico,18.85,18.85
8992-JQYUN,Sim,Masculino,Não,Sim,Não,1,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Não,Sim,Sim,Mensal,1.68,Sim,Cheque eletrônico,50.35,50.35
8992-OBVDG,Não,Masculino,Não,Não,Não,21,Sim,Não,DSL,Não,Não,Sim,Não,Não,Sim,Mensal,2.06,Não,Cheque,61.65,1393.6
8992-VONJD,Não,Feminino,Não,Não,Sim,13,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,1.87,Sim,Cheque eletrônico,56.0,764.55
8993-IZEUX,Não,Masculino,Não,Não,Não,7,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.31,Não,Tranferência bancária (automática),69.15,488.65
8993-PHFWD,Sim,Feminino,Não,Não,Não,3,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,0.84,Não,Cheque eletrônico,25.25,58.9
8996-ZROXE,Não,Masculino,Sim,Não,Não,57,Sim,Não,DSL,Não,Não,Sim,Sim,Não,Não,Anual,1.78,Sim,Cheque eletrônico,53.5,3035.8
8999-BOHSE,Sim,Feminino,Sim,Não,Não,11,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,2.99,Não,Tranferência bancária (automática),89.7,1047.7
8999-EXMNO,Não,Feminino,Não,Sim,Sim,19,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.67,Não,Cheque,20.15,387.7
8999-XXGNS,Não,Feminino,Sim,Sim,Não,72,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Anual,3.52,Sim,Cartão de crédito (automática),105.75,7629.85
8999-YPYBV,Não,Masculino,Não,Sim,Sim,45,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,2.81,Sim,Cheque,84.35,3858.05
9000-PLFUZ,Não,Feminino,Sim,Sim,Não,60,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Não,Sim,Sim,Bianual,1.65,Sim,Cartão de crédito (automática),49.45,2907.55
9003-CPATH,Não,Masculino,Não,Não,Não,42,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Mensal,2.66,Não,Cheque eletrônico,79.9,3313.4
9013-AQORL,Não,Feminino,Não,Não,Sim,48,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Não,Não,Sim,Mensal,1.52,Não,Cartão de crédito (automática),45.55,2108.35
9018-PCIOK,Não,Feminino,Não,Não,Não,55,Sim,Não,DSL,Não,Sim,Sim,Não,Não,Sim,Bianual,2.16,Sim,Cheque,64.75,3617.1
9019-QVLZD,Sim,Feminino,Não,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mensal,2.65,Não,Cheque eletrônico,79.55,79.55
9025-AOMKI,Sim,Feminino,Não,Não,Não,6,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,3.12,Sim,Tranferência bancária (automática),93.55,536.4
9025-ZRPVR,Sim,Masculino,Não,Não,Não,9,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.63,Sim,Cheque,18.95,185.6
9026-LHEVG,Não,Feminino,Não,Não,Não,9,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Não,Não,Sim,Mensal,1.36,Não,Cheque eletrônico,40.75,359.4
9026-RNUJS,Sim,Masculino,Sim,Não,Não,5,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,1.68,Não,Cheque eletrônico,50.35,237.25
9027-TMATR,Não,Feminino,Não,Sim,Não,43,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bianual,2.63,Sim,Cheque eletrônico,78.8,3460.3
9027-YFHQJ,Não,Masculino,Não,Não,Não,7,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.84,Sim,Tranferência bancária (automática),25.05,152.95
9028-LIHRP,Não,Masculino,Não,Sim,Sim,71,Sim,Não,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Não,Bianual,3.34,Não,Cartão de crédito (automática),100.2,7209.0
9029-FEGVJ,Não,Feminino,Sim,Sim,Não,32,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Mensal,2.64,Não,Cheque,79.3,2570.0
9030-QGZNL,Não,Feminino,Não,Não,Não,8,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.7,Não,Cheque,20.85,161.65
9031-ZVQPT,Não,Masculino,Não,Sim,Não,72,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,3.61,Sim,Cheque eletrônico,108.2,7840.6
9033-EOXWV,Sim,Feminino,Não,Não,Não,12,Sim,Sim,DSL,Não,Não,Não,Sim,Sim,Sim,Anual,2.47,Não,Cheque,74.05,872.65
9036-CSKBW,Não,Feminino,Não,Não,Não,51,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,Anual,3.58,Não,Tranferência bancária (automática),107.45,5680.9
9039-RBEEE,Sim,Masculino,Não,Não,Não,39,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Sim,Sim,Não,Mensal,1.63,Sim,Cartão de crédito (automática),48.95,1880.85
9039-ZVJDC,Não,Masculino,Não,Não,Não,3,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.64,Sim,Cheque,19.1,53.05
9040-KZVWO,Não,Masculino,Não,Não,Não,26,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Anual,2.52,Não,Tranferência bancária (automática),75.5,2018.1
9046-DQMTP,Não,Masculino,Não,Não,Não,35,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.69,Não,Tranferência bancária (automática),20.75,739.9
9046-JBFWA,Não,Masculino,Não,Não,Sim,27,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.64,Não,Cheque,19.15,537.35
9048-JVYVF,Sim,Masculino,Não,Não,Não,3,Sim,Não,DSL,Não,Não,Não,Sim,Sim,Sim,Mensal,2.31,Sim,Cheque eletrônico,69.35,191.35
9050-IKDZA,Não,Feminino,Sim,Não,Não,2,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mensal,2.72,Não,Cheque,81.5,162.55
9050-QLROH,Sim,Masculino,Não,Não,Não,18,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Sim,Mensal,3.02,Sim,Cartão de crédito (automática),90.7,1597.25
9052-DHNKM,Não,Masculino,Não,Não,Não,26,Sim,Sim,DSL,Sim,Sim,Não,Não,Não,Não,Anual,2.05,Não,Cheque eletrônico,61.55,1581.95
9052-VKDUW,Não,Feminino,Sim,Sim,Não,65,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,Mensal,3.65,Sim,Cartão de crédito (automática),109.4,7227.45
9053-EJUNL,Não,Masculino,Não,Não,Não,41,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Mensal,2.97,Sim,Cheque eletrônico,89.2,3645.75
9053-JZFKV,Sim,Masculino,Não,Não,Não,67,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,3.87,Não,Cartão de crédito (automática),116.2,7752.3
9054-FOWNV,Não,Masculino,Não,Sim,Sim,22,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Mensal,2.96,Sim,Cheque eletrônico,88.75,1885.15
9055-MOJJJ,Não,Feminino,Não,Sim,Sim,64,Sim,Não,DSL,Sim,Não,Não,Sim,Sim,Não,Anual,2.19,Não,Cheque,65.8,4068.0
9057-MSWCO,Sim,Masculino,Sim,Sim,Não,27,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Não,Não,Não,Mensal,1.02,Não,Cartão de crédito (automática),30.75,805.1
9057-SIHCH,Sim,Feminino,Não,Não,Não,3,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,3.22,Sim,Cheque eletrônico,96.6,291.9
9058-CBREO,Sim,Feminino,Sim,Não,Não,1,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.68,Não,Cheque,50.55,50.55
9058-HRZSV,Não,Feminino,Sim,Sim,Não,65,Sim,Não,Fibra Óptica,Sim,Sim,Sim,Não,Não,Sim,Mensal,3.15,Não,Cheque eletrônico,94.4,6126.15
9058-MJLZC,Não,Feminino,Não,Não,Não,24,Sim,Não,Fibra Óptica,Sim,Não,Não,Não,Sim,Sim,Mensal,3.15,Sim,Cheque eletrônico,94.6,2283.15
9060-HJJRW,Não,Feminino,Não,Não,Não,51,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Não,Sim,Sim,Anual,1.88,Sim,Cartão de crédito (automática),56.4,2928.5
9061-TIHDA,Sim,Masculino,Sim,Sim,Não,13,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,3.18,Sim,Cheque eletrônico,95.25,1233.65
9063-ZGTUY,Sim,Feminino,Não,Sim,Sim,61,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.65,Sim,Cheque,19.4,1182.55
9065-ZCPQX,Não,Masculino,Não,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Bianual,2.63,Não,Tranferência bancária (automática),78.85,5763.15
9066-QRSDU,Não,Feminino,Não,Sim,Não,69,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.88,Sim,Cheque eletrônico,26.3,1763.55
9067-SQTNS,Não,Masculino,Não,Sim,Sim,44,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.69,Não,Tranferência bancária (automática),20.6,926.0
9067-YGSCA,Não,Feminino,Não,Não,Não,70,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.87,Não,Cartão de crédito (automática),26.05,1856.4
9068-FHQHD,Não,Feminino,Não,Sim,Sim,40,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.67,Não,Tranferência bancária (automática),20.15,777.35
9068-VPWQQ,Não,Masculino,Não,Sim,Não,61,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Sim,Bianual,2.51,Não,Cartão de crédito (automática),75.35,4729.3
9069-LGEUL,Não,Masculino,Não,Sim,Não,23,Sim,Não,DSL,Sim,Não,Não,Não,Não,Sim,Mensal,2.0,Sim,Tranferência bancária (automática),59.95,1406.0
9070-BCKQP,Não,Feminino,Não,Sim,Não,72,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Bianual,3.67,Sim,Cartão de crédito (automática),110.15,7881.2
9073-ZZIAY,Não,Masculino,Não,Sim,Sim,62,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,2.87,Não,Cheque eletrônico,86.1,5215.25
9074-KGVOX,Não,Masculino,Não,Sim,Sim,50,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Não,Sim,Não,Mensal,1.32,Sim,Cartão de crédito (automática),39.45,2021.35
9076-AXYIK,Não,Masculino,Sim,Sim,Não,64,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Bianual,3.4,Não,Cheque eletrônico,102.1,6538.45
9079-LWTFD,Não,Masculino,Não,Não,Não,47,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Sim,Não,Mensal,3.36,Não,Cheque,100.75,4669.2
9079-YEXQJ,Sim,Feminino,Não,Não,Não,54,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Mensal,3.7,Não,Cheque eletrônico,111.1,6014.85
9081-WWXKP,Não,Feminino,Não,Sim,Sim,47,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.68,Não,Cartão de crédito (automática),20.25,873.4
9084-OAYKL,Não,Masculino,Não,Não,Não,58,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.69,Não,Cheque,20.8,1212.25
9086-YJYXS,Não,Masculino,Não,Sim,Sim,34,Sim,Sim,DSL,Não,Não,Sim,Não,Sim,Sim,Anual,2.57,Não,Tranferência bancária (automática),77.2,2753.8
9087-EYCPR,Não,Feminino,Não,Não,Não,60,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.83,Não,Cheque,25.0,1505.05
9089-UOWJG,Não,Feminino,Não,Sim,Sim,12,Sim,Não,DSL,Não,Não,Sim,Não,Sim,Não,Mensal,1.94,Sim,Cartão de crédito (automática),58.35,740.55
9090-SGQXL,Sim,Masculino,Sim,Sim,Não,68,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,3.51,Sim,Cheque eletrônico,105.3,7299.65
9091-WTUUY,Não,Masculino,Não,Sim,Sim,64,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Não,Bianual,2.31,Não,Cheque,69.25,4447.75
9092-GDZKO,Não,Masculino,Não,Não,Não,22,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.83,Sim,Cartão de crédito (automática),24.85,493.4
9093-FPDLG,Não,Feminino,Não,Não,Não,11,Sim,Não,Fibra Óptica,Não,Sim,Sim,Sim,Não,Sim,Mensal,3.14,Sim,Cheque eletrônico,94.2,999.9
9094-AZPHK,Não,Feminino,Não,Não,Não,15,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,3.34,Sim,Cheque eletrônico,100.15,1415.0
9095-HFAFX,Sim,Feminino,Não,Não,Não,5,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mensal,2.7,Sim,Cartão de crédito (automática),81.0,389.6
9097-ZUBYC,Não,Masculino,Não,Sim,Não,14,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,1.63,Não,Tranferência bancária (automática),48.8,664.4
9099-FTUHS,Não,Feminino,Não,Não,Não,23,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Mensal,1.81,Não,Cheque eletrônico,54.4,1249.25
9101-BWFSS,Sim,Feminino,Não,Sim,Não,50,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Sim,Sim,Anual,3.62,Não,Cheque eletrônico,108.55,5610.7
9101-NTIXF,Não,Masculino,Não,Não,Não,2,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.65,Não,Cheque,19.4,50.6
9102-IAYHT,Sim,Feminino,Não,Sim,Sim,17,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,2.85,Sim,Cheque eletrônico,85.45,1451.6
9102-OXKFY,Não,Masculino,Não,Não,Não,59,Sim,Sim,DSL,Não,Não,Sim,Não,Não,Não,Bianual,1.8,Não,Cartão de crédito (automática),54.15,3116.15
9103-CXVOK,Não,Masculino,Não,Sim,Sim,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.66,Não,Cheque eletrônico,19.75,19.75
9103-TCIHJ,Sim,Feminino,Não,Não,Não,15,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Mensal,1.86,Sim,Cheque,55.7,899.8
9107-UKCKY,Não,Masculino,Não,Sim,Não,61,Sim,Sim,DSL,Não,Sim,Sim,Não,Sim,Sim,Anual,2.66,Sim,Cheque eletrônico,79.8,4914.8
9108-EJFJP,Não,Feminino,Não,Sim,Não,1,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,1.78,Sim,Cheque,53.55,53.55
9108-EQPNQ,Não,Feminino,Não,Sim,Sim,10,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.87,Não,Cartão de crédito (automática),26.1,225.55
9110-HSGTV,Não,Feminino,Não,Não,Não,69,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bianual,2.75,Sim,Cartão de crédito (automática),82.45,5555.3
9112-WSNPU,Não,Feminino,Sim,Não,Não,35,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.35,Não,Cheque eletrônico,70.55,2419.0
