,ID_Cliente,Evasao,Genero,Eh_Idoso,Tem_Parceiro,Tem_Dependentes,Tempo_Contrato,Servico_Telefone,Linhas_Multiplas,Servico_Internet,Adiconal_Seguranca,Adicional_Backup,Adiconal_Protecao,Adicional_Suporte,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Valor_Dia,Conta_Digital,Metodo_Pagamento,Valor_Mensal,Valor_Total
6571,9347-AERRL,Não,Masculino,Não,Sim,Não,23,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.64,Não,Cartão de crédito (automática),19.3,486.2
6572,9348-ROUAI,Não,Feminino,Não,Sim,Sim,59,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,3.01,Não,Cartão de crédito (automática),90.3,5194.05
6573,9348-YVOMK,Não,Masculino,Não,Não,Não,4,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.49,Sim,Cartão de crédito (automática),44.8,176.2
6574,9350-VLHMB,Não,Masculino,Não,Sim,Sim,67,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Mensal,2.98,Sim,Tranferência bancária (automática),89.55,6373.1
6575,9350-ZXYJC,Não,Feminino,Não,Não,Não,4,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.84,Sim,Cartão de crédito (automática),25.3,116.95
6576,9351-HXDMR,Não,Masculino,Não,Sim,Não,72,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Bianual,3.7,Sim,Cartão de crédito (automática),110.9,8240.85
6577,9351-LZYGF,Não,Feminino,Não,Sim,Não,42,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,2.21,Sim,Cartão de crédito (automática),66.4,2727.8
6578,9355-NPPFS,Não,Feminino,Sim,Não,Não,26,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,2.63,Sim,Cheque eletrônico,78.8,2006.1
6579,9356-AXGMP,Não,Masculino,Não,Sim,Não,38,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Anual,3.69,Sim,Cheque eletrônico,110.7,4428.6
6580,9357-UJRUN,Não,Masculino,Não,Sim,Não,24,Sim,Sim,DSL,Sim,Não,Não,Sim,Não,Não,Anual,1.94,Sim,Cheque eletrônico,58.35,1346.9
6581,9359-JANWS,Não,Feminino,Não,Sim,Não,65,Sim,Não,DSL,Sim,Não,Sim,Sim,Não,Não,Bianual,1.96,Não,Cartão de crédito (automática),58.9,3857.1
6582,9359-UGBTK,Não,Feminino,Não,Não,Não,67,Sim,Não,DSL,Sim,Não,Sim,Sim,Não,Sim,Anual,2.41,Sim,Tranferência bancária (automática),72.35,4991.5
6583,9360-AHGNL,Sim,Feminino,Sim,Sim,Não,43,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Anual,3.65,Sim,Cheque,109.55,4830.25
6584,9360-OMDZZ,Não,Masculino,Não,Não,Não,24,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,3.14,Sim,Cheque eletrônico,94.1,2322.85
6585,9361-YNQWJ,Não,Feminino,Não,Não,Não,64,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.81,Sim,Tranferência bancária (automática),24.4,1601.2
6586,9362-MWODR,Não,Feminino,Não,Não,Sim,40,Sim,Não,DSL,Sim,Não,Não,Sim,Sim,Não,Mensal,2.14,Sim,Cartão de crédito (automática),64.1,2460.35
6587,9364-YKUVW,Não,Masculino,Não,Não,Não,15,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.66,Sim,Cheque,19.8,309.4
6588,9365-CSLBQ,Não,Masculino,Não,Não,Sim,71,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.81,Não,Cheque,24.35,1654.6
6589,9365-SRSZE,Não,Masculino,Sim,Sim,Não,27,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.35,Sim,Cheque eletrônico,70.55,1943.9
6590,9367-OIUXP,Não,Masculino,Não,Não,Não,4,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.69,Não,Cheque,20.7,73.05
6591,9367-TCUYN,Não,Feminino,Não,Não,Não,12,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.67,Não,Cheque,20.1,223.6
6592,9367-WXLCH,Sim,Masculino,Não,Não,Não,8,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,2.82,Não,Tranferência bancária (automática),84.5,662.65
6593,9369-XFEHK,Sim,Feminino,Sim,Sim,Não,33,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,2.69,Sim,Tranferência bancária (automática),80.6,2656.5
6594,9371-BITHB,Não,Feminino,Não,Sim,Sim,52,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.66,Não,Cheque,19.85,1070.5
6595,9372-TXXPS,Não,Feminino,Não,Sim,Não,60,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Bianual,2.0,Não,Tranferência bancária (automática),59.85,3483.45
6596,9373-WSLOY,Não,Masculino,Sim,Sim,Não,33,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Sim,Sim,Não,Mensal,1.67,Sim,Cheque eletrônico,50.0,1750.85
6597,9374-YOLBJ,Não,Feminino,Não,Sim,Sim,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.64,Não,Cheque eletrônico,19.25,19.25
6598,9375-MHRRS,Não,Masculino,Não,Não,Não,6,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,1.67,Não,Cheque,50.05,288.35
6599,9378-FXTIZ,Sim,Feminino,Não,Sim,Não,54,Sim,Sim,DSL,Não,Não,Não,Não,Sim,Sim,Anual,2.34,Sim,Cartão de crédito (automática),70.15,3715.65
6600,9381-NDKME,Sim,Feminino,Sim,Sim,Não,24,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Não,Não,Sim,Mensal,1.36,Sim,Cartão de crédito (automática),40.65,933.3
6601,9385-EHGDO,Não,Feminino,Não,Sim,Sim,35,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.66,Sim,Cheque,19.85,739.35
6602,9385-NXKDA,Não,Feminino,Não,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Não,Sim,Sim,Bianual,2.76,Sim,Cartão de crédito (automática),82.65,5919.35
6603,9386-LDCZR,Não,Masculino,Não,Não,Não,43,Sim,Não,Fibra Óptica,Sim,Sim,Sim,Sim,Não,Não,Anual,3.02,Sim,Cartão de crédito (automática),90.65,3882.3
6604,9388-ZEYVT,Não,Masculino,Não,Não,Não,43,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Sim,Não,Sim,Anual,1.47,Não,Cheque eletrônico,44.15,1931.3
6605,9389-ACWBI,Não,Feminino,Não,Sim,Sim,5,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.33,Não,Cartão de crédito (automática),69.95,320.4
6606,9391-DXGGG,Não,Feminino,Sim,Não,Não,44,Sim,Não,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Anual,2.97,Não,Cartão de crédito (automática),89.15,3990.75
6607,9391-EOYLI,Sim,Masculino,Sim,Sim,Não,12,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,2.68,Sim,Cheque eletrônico,80.45,950.2
6608,9391-LMANN,Não,Masculino,Não,Não,Sim,53,Sim,Não,Fibra Óptica,Sim,Sim,Sim,Não,Não,Sim,Anual,3.2,Não,Cheque eletrônico,95.95,5036.9
6609,9391-TTOYH,Não,Feminino,Não,Não,Não,23,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.65,Sim,Cheque,19.5,470.2
6610,9391-YZEJW,Não,Feminino,Não,Não,Não,62,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Anual,3.13,Sim,Tranferência bancária (automática),94.0,5757.2
6611,9392-XBGTD,Não,Masculino,Não,Não,Sim,27,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.69,Não,Cheque,20.6,581.85
6612,9396-ZSFLL,Não,Feminino,Não,Não,Não,15,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.63,Não,Cheque,48.85,631.4
6613,9397-TZSHA,Não,Feminino,Não,Não,Não,69,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.82,Não,Cartão de crédito (automática),24.6,1678.05
6614,9398-MMQTO,Não,Masculino,Não,Não,Não,3,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,2.48,Não,Cartão de crédito (automática),74.45,221.1
6615,9399-APLBT,Sim,Feminino,Não,Sim,Sim,1,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mensal,2.49,Sim,Cheque eletrônico,74.7,74.7
6616,9402-CXWPL,Não,Feminino,Não,Não,Não,70,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Anual,3.3,Não,Cheque eletrônico,98.9,6838.6
6617,9402-ORRAH,Não,Feminino,Sim,Não,Não,15,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,3.05,Sim,Cheque eletrônico,91.5,1400.3
6618,9402-ROUMJ,Não,Feminino,Não,Sim,Sim,67,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Não,Sim,Anual,3.34,Sim,Tranferência bancária (automática),100.25,6689.0
6619,9405-GPBBG,Não,Feminino,Não,Não,Não,64,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,3.68,Sim,Cartão de crédito (automática),110.5,7069.25
6620,9408-HRXRK,Não,Feminino,Não,Sim,Sim,45,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Sim,Sim,Mensal,3.51,Sim,Cheque eletrônico,105.15,4730.9
6621,9408-SSNVZ,Sim,Feminino,Não,Não,Não,4,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.34,Sim,Cheque eletrônico,70.15,268.35
6622,9411-TPQQV,Não,Feminino,Não,Não,Não,40,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Sim,Sim,Sim,Anual,1.82,Sim,Tranferência bancária (automática),54.55,2236.2
6623,9412-ARGBX,Sim,Feminino,Não,Não,Sim,48,Sim,Não,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Não,Bianual,3.18,Sim,Cheque,95.5,4627.85
6624,9412-GHEEC,Sim,Masculino,Não,Não,Não,40,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Mensal,3.49,Não,Tranferência bancária (automática),104.8,4131.95
6625,9415-DPEWS,Sim,Feminino,Não,Não,Não,18,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Sim,Não,Mensal,2.94,Sim,Cheque eletrônico,88.35,1639.3
6626,9415-TPKRV,Não,Feminino,Não,Sim,Sim,8,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Não,Mensal,1.86,Não,Cheque eletrônico,55.75,446.8
6627,9415-ZNBSX,Não,Feminino,Não,Sim,Sim,70,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,2.97,Sim,Tranferência bancária (automática),89.0,6293.2
6628,9418-RUKPH,Não,Feminino,Não,Sim,Sim,38,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.66,Sim,Cheque,19.95,756.4
6629,9419-IPPBE,Não,Feminino,Não,Sim,Sim,51,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Sim,Anual,3.01,Sim,Cheque eletrônico,90.15,4554.85
6630,9420-LOJKX,Sim,Feminino,Não,Não,Não,15,Sim,Não,Fibra Óptica,Sim,Sim,Não,Não,Sim,Sim,Mensal,3.3,Sim,Cartão de crédito (automática),99.1,1426.4
6631,9424-CMPOG,Não,Masculino,Não,Sim,Sim,9,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.65,Não,Cheque,19.6,197.4
6632,9426-SXNHE,Não,Feminino,Não,Não,Não,2,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.62,Não,Tranferência bancária (automática),18.75,53.15
6633,9430-FRQOC,Sim,Feminino,Não,Não,Sim,4,Sim,Sim,Fibra Óptica,Não,Não,Sim,Sim,Não,Não,Mensal,2.9,Sim,Cheque,87.1,341.45
6634,9430-NKQLY,Não,Masculino,Não,Sim,Sim,72,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.84,Sim,Cartão de crédito (automática),25.1,1790.8
6635,9432-RUVSL,Não,Feminino,Não,Não,Não,48,Sim,Não,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Bianual,3.42,Sim,Cartão de crédito (automática),102.5,4904.25
6636,9432-VOFYX,Não,Masculino,Não,Não,Não,17,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.36,Sim,Cheque eletrônico,70.8,1207.0
6637,9435-JMLSX,Não,Masculino,Não,Sim,Não,71,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,2.87,Sim,Tranferência bancária (automática),86.1,6045.9
6638,9436-ZBZCT,Sim,Masculino,Não,Não,Não,14,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Sim,Não,Mensal,3.0,Sim,Cheque eletrônico,89.95,1178.4
6639,9441-QHEVC,Não,Masculino,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.64,Não,Cheque,19.1,19.1
6640,9442-JTWDL,Não,Feminino,Não,Não,Não,11,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.67,Não,Cartão de crédito (automática),20.05,237.7
6641,9443-JUBUO,Não,Masculino,Não,Sim,Sim,72,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,2.17,Sim,Cartão de crédito (automática),65.25,4478.85
6642,9444-JTXHZ,Sim,Masculino,Não,Sim,Não,1,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Mensal,2.54,Não,Cheque eletrônico,76.2,76.2
6643,9445-SZLCH,Sim,Feminino,Não,Sim,Sim,36,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,Mensal,3.24,Sim,Tranferência bancária (automática),97.35,3457.9
6644,9445-ZUEQE,Não,Masculino,Não,Sim,Sim,27,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Não,Não,Mensal,2.84,Sim,Cartão de crédito (automática),85.2,2151.6
6645,9447-YPTBX,Não,Feminino,Não,Sim,Não,50,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.66,Sim,Tranferência bancária (automática),19.85,943.1
6646,9448-REEVD,Sim,Masculino,Não,Sim,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.49,Não,Cartão de crédito (automática),44.7,44.7
6647,9450-TRJUU,Não,Masculino,Não,Não,Não,35,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mensal,2.77,Não,Cheque eletrônico,83.15,2848.45
6648,9451-LPGOO,Sim,Masculino,Não,Não,Não,7,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mensal,2.89,Sim,Cheque eletrônico,86.8,620.35
6649,9451-WLYRI,Não,Feminino,Não,Sim,Não,53,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.64,Não,Cartão de crédito (automática),19.05,990.45
6650,9453-PATOS,Não,Feminino,Não,Sim,Não,72,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,2.84,Não,Cheque,85.1,6155.4
6651,9462-MJUAW,Sim,Masculino,Não,Não,Não,4,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,1.68,Não,Cheque,50.4,206.6
6652,9465-RWMXL,Sim,Masculino,Não,Sim,Não,32,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Mensal,2.63,Sim,Cheque eletrônico,78.9,2447.95
6653,9467-ROOLM,Não,Feminino,Não,Não,Não,25,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.64,Não,Cheque,19.05,461.3
6654,9469-WEJBT,Não,Masculino,Não,Sim,Não,37,Sim,Não,Fibra Óptica,Não,Não,Sim,Sim,Não,Sim,Mensal,3.01,Sim,Cheque eletrônico,90.35,3419.3
6655,9470-RTWDV,Não,Masculino,Não,Sim,Sim,26,Sim,Sim,DSL,Não,Não,Sim,Sim,Sim,Sim,Anual,2.73,Sim,Cartão de crédito (automática),82.0,2083.1
6656,9470-XCCEM,Não,Masculino,Não,Sim,Sim,35,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Mensal,2.99,Sim,Tranferência bancária (automática),89.65,3161.6
6657,9470-YFUYI,Não,Masculino,Sim,Sim,Não,71,Sim,Não,DSL,Sim,Sim,Não,Sim,Sim,Não,Anual,2.37,Sim,Tranferência bancária (automática),71.0,5012.1
6658,9473-CBZOP,Não,Feminino,Não,Não,Não,28,Sim,Sim,DSL,Sim,Não,Sim,Não,Não,Não,Anual,1.97,Não,Cheque,59.0,1654.45
6659,9474-PHLYD,Sim,Feminino,Não,Não,Não,15,Sim,Não,DSL,Não,Não,Sim,Não,Não,Sim,Mensal,1.98,Sim,Cheque eletrônico,59.45,892.65
6660,9475-NNDGC,Não,Masculino,Não,Sim,Não,71,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Anual,3.77,Sim,Tranferência bancária (automática),113.15,7953.25
6661,9477-LGWQI,Não,Masculino,Não,Sim,Sim,70,Sim,Não,DSL,Sim,Sim,Sim,Não,Sim,Sim,Bianual,2.67,Sim,Cartão de crédito (automática),80.15,5600.15
6662,9479-HYNYL,Não,Feminino,Não,Sim,Não,71,Sim,Não,DSL,Não,Sim,Sim,Sim,Sim,Sim,Bianual,2.69,Sim,Cartão de crédito (automática),80.7,5705.05
6663,9480-BQJEI,Não,Masculino,Não,Não,Não,62,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Não,Sim,Anual,3.08,Sim,Tranferência bancária (automática),92.3,5731.45
6664,9481-IEBZY,Não,Masculino,Sim,Sim,Não,72,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Mensal,3.76,Sim,Cartão de crédito (automática),112.9,8061.5
6665,9481-SFCQY,Não,Feminino,Não,Não,Sim,14,Sim,Não,DSL,Não,Não,Sim,Não,Sim,Não,Mensal,1.99,Sim,Cartão de crédito (automática),59.8,824.85
6666,9481-WHGWY,Não,Feminino,Não,Sim,Sim,70,Sim,Não,DSL,Sim,Não,Não,Sim,Sim,Sim,Bianual,2.51,Não,Cartão de crédito (automática),75.35,5437.75
6667,9483-GCPWE,Não,Masculino,Não,Não,Sim,9,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.67,Não,Cheque,20.1,190.25
6668,9488-FVZCC,Não,Feminino,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Bianual,2.65,Sim,Tranferência bancária (automática),79.5,5661.7
6669,9488-FYQAU,Não,Feminino,Não,Sim,Não,63,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,3.64,Sim,Tranferência bancária (automática),109.25,6841.4
6670,9488-HGMJH,Sim,Feminino,Sim,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.37,Sim,Cheque eletrônico,71.15,71.15
6671,9489-DEDVP,Não,Feminino,Não,Sim,Sim,70,Sim,Sim,DSL,Sim,Sim,Não,Não,Sim,Não,Bianual,2.31,Sim,Cartão de crédito (automática),69.2,4872.35
6672,9489-JMTTN,Não,Feminino,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,2.99,Não,Cartão de crédito (automática),89.75,6595.9
6673,9489-UTFKA,Não,Masculino,Sim,Sim,Não,8,Sim,Não,DSL,Sim,Não,Não,Não,Sim,Não,Mensal,2.03,Não,Tranferência bancária (automática),60.9,551.95
6674,9490-DFPMD,Sim,Feminino,Sim,Não,Não,42,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mensal,2.82,Sim,Cheque eletrônico,84.65,3541.35
6675,9492-TOKRI,Sim,Feminino,Não,Não,Não,18,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Mensal,3.0,Sim,Cartão de crédito (automática),90.0,1527.35
6676,9494-BDNNC,Não,Masculino,Não,Sim,Não,66,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Anual,3.18,Não,Cheque eletrônico,95.3,6273.4
6677,9494-MRNYX,Não,Masculino,Não,Não,Não,10,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.5,Não,Cheque eletrônico,75.05,786.3
6678,9495-REDIY,Não,Masculino,Não,Não,Sim,25,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Não,Sim,Não,Anual,1.36,Sim,Cartão de crédito (automática),40.65,970.55
6679,9495-SKLKD,Não,Masculino,Não,Sim,Sim,45,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Mensal,3.2,Sim,Tranferência bancária (automática),95.95,4456.65
6680,9496-IVVRP,Não,Feminino,Não,Sim,Sim,11,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,1.7,Não,Tranferência bancária (automática),51.0,581.7
6681,9497-QCMMS,Sim,Masculino,Sim,Não,Não,1,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mensal,3.12,Sim,Cheque eletrônico,93.55,93.55
6682,9498-FIMXL,Não,Feminino,Não,Não,Não,8,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.64,Sim,Cheque,19.2,161.95
6683,9499-XPZXM,Não,Feminino,Não,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Bianual,2.16,Não,Tranferência bancária (automática),64.75,4804.75
6684,9500-IWPXQ,Não,Feminino,Não,Sim,Sim,61,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Anual,2.65,Sim,Cheque eletrônico,79.4,4820.55
6685,9500-LTVBP,Não,Feminino,Não,Não,Não,35,Sim,Sim,Fibra Óptica,Não,Não,Não,Sim,Não,Não,Mensal,2.67,Não,Cartão de crédito (automática),80.05,2835.9
6686,9500-WBGRP,Não,Masculino,Não,Não,Não,69,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.64,Sim,Cheque,19.1,1268.85
6687,9501-UKKNL,Não,Masculino,Não,Não,Não,59,Não,Sem serviço de telefone,DSL,Não,Não,Não,Sim,Sim,Sim,Mensal,1.72,Sim,Cheque eletrônico,51.7,3005.8
6688,9503-XJUME,Não,Masculino,Não,Não,Sim,52,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.65,Não,Cartão de crédito (automática),19.65,928.4
6689,9504-DSHWM,Não,Masculino,Não,Não,Não,20,Sim,Sim,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,1.97,Não,Tranferência bancária (automática),59.2,1191.2
6690,9504-YAZWB,Não,Feminino,Não,Não,Não,53,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.68,Não,Cheque,20.25,1048.45
6691,9505-SQFSW,Não,Feminino,Não,Sim,Sim,3,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Não,Não,Sim,Mensal,1.34,Não,Cheque,40.3,92.5
6692,9506-UXUSK,Não,Masculino,Não,Não,Não,13,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mensal,2.34,Sim,Cheque eletrônico,70.15,931.75
6693,9507-EXLTT,Sim,Feminino,Não,Sim,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Mensal,2.64,Sim,Tranferência bancária (automática),79.35,79.35
6694,9507-HSMMZ,Não,Masculino,Não,Não,Não,54,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bianual,0.67,Não,Cheque,20.0,1149.65
6695,9508-ILZDG,Não,Feminino,Sim,Não,Não,34,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Não,Mensal,3.21,Sim,Cheque eletrônico,96.35,3190.25
6696,9509-MPYOD,Não,Feminino,Não,Não,Não,35,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,0.69,Não,Cheque,20.75,700.45
6697,9512-PHSMG,Não,Feminino,Não,Sim,Não,10,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,0.68,Sim,Cheque,20.55,252.75
6698,9512-UIBFX,Sim,Masculino,Não,Sim,Sim,18,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,3.17,Não,Cheque,95.15,1779.95
6699,9513-DXHDA,Não,Masculino,Não,Não,Não,27,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Anual,2.72,Não,Cheque eletrônico,81.7,2212.55
